Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
28.0,0,1,27.0,2,3.0,4,2,3.0,5,0.0,13.0,1.0,2.0,4.0,173.69,0.0
3.0,1,1,15.0,3,3.0,6,2,3.066308662152697,5,0.0,14.0,2.0,2.0,4.51735087321388,222.15,0.0
10.0,1,1,13.0,1,3.0,4,2,4.0,8,0.0,21.0,1.0,2.0,2.0,174.41,0.0
1.0,0,1,16.0,1,3.0,5,3,5.0,2,1.0,23.0,1.0,2.0,3.0,148.21,1.0
1.0,1,3,20.0,1,3.0,4,2,5.0,4,0.0,18.0,1.0,2.0,3.0,167.33,1.0
19.0,1,2,6.0,2,2.0,3,5,3.066308662152697,7,0.0,12.0,3.0,5.0,7.0,134.23,0.0
9.0,1,1,7.0,2,3.0,2,3,3.0,5,0.0,14.0,1.0,3.0,3.0,150.06,0.0
26.0,1,3,10.0,4,3.0,5,1,5.0,3,0.0,15.737864077669904,2.0,2.0,17.0,293.56,0.0
11.0,0,3,15.68136813681368,1,3.0,3,5,3.0,3,1.0,11.0,4.0,7.0,7.0,126.55,1.0
19.0,1,2,31.0,1,3.0,4,3,4.0,3,0.0,17.0,1.0,2.0,5.0,146.77,0.0
14.0,1,1,7.0,2,2.9317314170222324,3,5,1.0,4,0.0,22.0,0.0,1.0,0.0,127.82,0.0
1.0,1,3,17.0,4,4.0,4,2,3.0,3,1.0,13.0,1.0,2.0,4.0,167.6,0.0
18.0,1,1,15.0,2,4.0,2,3,1.0,4,1.0,25.0,2.0,2.0,3.0,153.18,0.0
0.0,1,1,16.0,1,2.0,3,2,5.0,2,0.0,15.0,0.0,1.0,8.0,142.13,1.0
16.0,1,1,7.0,2,4.0,4,3,5.0,5,0.0,17.0,2.0,2.0,3.0,150.76,0.0
12.0,0,1,13.0,1,3.0,4,4,1.0,2,0.0,15.737864077669904,6.0,13.0,3.0,292.72,0.0
14.0,1,3,8.0,2,3.0,3,1,5.0,8,0.0,16.0,1.712427097353073,11.0,8.0,265.95,0.0
4.0,1,1,24.0,1,4.0,4,0,5.0,3,1.0,24.0,1.0,2.960674157303371,9.0,244.16000000000005,0.0
1.0,0,1,7.0,2,2.0,5,2,1.0,1,0.0,11.0,7.0,7.0,5.0,166.74,0.0
23.0,1,1,13.0,2,3.0,5,1,3.066308662152697,4,1.0,20.0,1.712427097353073,3.0,13.0,264.66,0.0
0.0,1,1,15.68136813681368,2,3.0,3,5,4.0,2,1.0,23.0,1.0,1.0,0.0,124.72,1.0
17.0,1,1,13.0,1,2.0,4,0,1.0,4,0.0,14.0,0.0,5.0,17.0,202.48,0.0
4.0,1,1,27.0,3,3.0,4,2,5.0,2,0.0,16.0,2.0,2.0,4.51735087321388,224.57,0.0
20.0,1,1,13.0,1,2.0,4,0,5.0,8,1.0,14.0,1.0,5.0,9.0,200.08,1.0
6.0,0,3,16.0,4,2.0,4,2,1.0,4,0.0,14.0,1.0,1.0,1.0,146.82,0.0
1.0,1,3,11.0,4,3.0,5,2,2.0,3,1.0,13.0,8.0,8.0,5.0,183.28,1.0
9.0,1,1,18.0,2,3.0,3,2,3.0,10,1.0,12.0,0.0,1.0,1.0,146.63,0.0
28.0,1,3,24.0,2,2.0,3,1,4.0,4,0.0,23.0,1.712427097353073,7.0,7.0,268.35,0.0
8.0,1,3,10.0,2,3.0,6,2,1.0,7,0.0,13.0,3.0,3.0,3.0,185.29,0.0
23.0,1,1,11.0,1,3.0,5,4,3.0,4,0.0,15.737864077669904,1.0,2.0,1.0,312.11,0.0
8.0,1,1,12.0,2,2.0,5,2,2.0,2,0.0,13.0,11.0,11.0,8.0,166.46,0.0
13.0,1,1,18.0,2,2.0,3,2,5.0,3,0.0,12.0,1.0,7.0,7.0,144.48,0.0
15.0,0,3,17.0,2,3.0,4,2,2.0,9,0.0,15.0,1.0,2.0,11.0,187.3,0.0
17.0,0,1,16.0,1,4.0,4,2,3.0,5,1.0,14.0,3.0,5.0,8.0,181.79,0.0
0.0,0,1,15.68136813681368,3,3.0,1,5,3.066308662152697,1,0.0,18.0,2.0,7.0,7.0,125.44,0.0
19.0,0,3,16.0,2,4.0,5,2,3.0,3,0.0,14.0,5.0,5.0,13.0,180.93,0.0
9.0,0,1,9.0,1,3.0,4,2,4.0,7,0.0,12.0,1.0,2.0,3.0,169.25,0.0
8.0,1,1,27.0,0,3.0,2,3,3.0,2,0.0,18.0,2.0,2.0,1.0,150.85,0.0
12.0,0,1,5.0,1,2.0,4,4,2.0,2,0.0,15.737864077669904,9.0,13.0,3.0,292.72,0.0
12.0,1,1,22.0,2,4.0,5,0,1.0,2,1.0,15.0,3.0,2.960674157303371,10.0,240.1,0.0
6.0,1,1,10.0,2,3.0,4,0,1.0,5,0.0,16.0,7.0,2.960674157303371,8.0,236.58999999999995,0.0
22.0,1,1,14.0,0,2.0,4,3,3.0,10,0.0,12.0,7.0,10.0,9.0,148.39,1.0
26.0,0,3,127.0,2,3.0,4,3,1.0,4,0.0,16.0,2.0,2.0,1.0,159.82,0.0
16.0,1,3,9.0,4,3.0,6,4,2.0,3,0.0,16.0,6.0,7.0,10.0,323.45,1.0
7.0,1,1,8.0,2,2.9317314170222324,4,5,3.0,4,0.0,12.0,5.0,5.0,7.0,127.68,0.0
5.0,0,3,14.0,4,2.0,3,0,1.0,2,0.0,14.0,2.0,3.0,7.0,189.98,0.0
0.0,1,1,7.0,0,2.0,3,5,3.066308662152697,5,0.0,11.0,0.0,1.0,2.0,132.29,0.0
14.0,0,1,16.0,1,3.0,4,3,4.0,10,1.0,15.0,1.0,2.0,1.0,161.17,0.0
10.0,1,1,6.0,1,2.0,4,3,5.0,3,0.0,14.0,1.0,1.0,2.0,139.2,0.0
20.0,1,1,27.0,0,3.0,2,3,3.0,2,0.0,18.0,2.0,2.0,1.0,150.85,0.0
10.239954853273138,0,1,9.0,1,3.0,4,3,1.0,7,1.0,15.0,2.0,3.0,3.0,150.15,0.0
6.0,1,1,10.0,1,2.0,4,3,4.0,9,0.0,11.0,1.0,1.0,2.0,138.38,0.0
9.0,1,3,25.0,1,4.0,4,2,5.0,2,0.0,17.0,2.0,2.0,5.0,180.61,0.0
4.0,0,1,7.0,2,3.0,5,0,3.0,3,0.0,23.0,5.0,6.0,4.51735087321388,209.74,0.0
15.0,1,2,8.0,0,2.9317314170222324,3,5,3.0,1,1.0,11.0,1.0,1.0,0.0,126.96,0.0
5.0,1,3,10.0,2,2.0,3,3,3.066308662152697,3,0.0,11.0,1.0,1.0,2.0,139.31,0.0
8.0,1,2,7.0,1,4.0,5,0,5.0,11,0.0,15.0,3.0,4.0,4.51735087321388,229.82,1.0
22.0,1,1,31.0,2,2.0,3,5,5.0,2,0.0,14.0,0.0,1.0,4.0,132.11,0.0
10.239954853273138,1,2,26.0,1,3.0,3,5,4.0,1,1.0,11.0,0.0,1.0,4.0,121.48,1.0
1.0,1,1,9.0,1,3.0,2,2,1.0,3,0.0,13.0,2.0,2.0,4.0,179.72,0.0
9.0,0,1,11.0,2,3.0,4,2,3.0,3,1.0,12.0,2.0,2.0,2.0,167.49,0.0
2.0,1,1,15.68136813681368,1,3.0,4,5,3.066308662152697,7,0.0,14.0,1.0,1.0,3.0,177.3613898678414,0.0
30.0,1,1,30.0,2,4.0,4,1,4.0,6,1.0,13.0,14.0,2.960674157303371,10.0,259.02,0.0
0.0,1,3,15.68136813681368,1,3.0,1,5,2.0,9,0.0,14.0,1.0,1.0,0.0,125.34,0.0
12.0,0,3,26.0,2,2.0,3,2,1.0,3,0.0,18.0,1.0,2.0,2.0,141.27,0.0
8.0,1,3,9.0,4,3.0,4,2,5.0,2,1.0,13.0,2.0,2.0,3.0,170.38,0.0
13.0,1,3,13.0,1,2.0,3,4,4.0,2,0.0,15.737864077669904,12.0,12.0,8.0,298.33,0.0
8.0,1,1,26.0,2,3.0,5,3,1.0,3,0.0,13.0,2.0,9.0,8.0,154.29,0.0
8.0,1,3,14.0,0,3.0,4,3,3.0,2,1.0,26.0,1.0,6.0,8.0,148.08,0.0
7.0,1,1,21.0,1,4.0,4,3,4.0,3,0.0,14.0,1.0,2.0,7.0,152.56,0.0
0.0,1,1,8.0,2,2.0,3,2,2.0,1,0.0,18.0,0.0,2.0,2.0,142.27,0.0
12.0,1,1,12.0,2,2.0,3,0,4.0,5,0.0,18.0,2.0,2.0,2.0,183.76,0.0
1.0,0,1,31.0,2,4.0,5,3,1.0,3,1.0,25.0,2.0,2.0,1.0,149.39,1.0
11.0,1,1,8.0,1,2.0,4,0,3.0,4,1.0,19.0,1.0,1.0,2.0,177.56,0.0
0.0,1,1,16.0,1,2.0,5,5,1.0,8,0.0,13.0,0.0,1.0,3.0,134.08,1.0
16.0,1,1,16.0,3,4.0,5,4,1.0,10,0.0,15.737864077669904,2.0,2.0,2.0,321.13,0.0
3.0,1,3,35.0,0,2.0,3,0,4.0,4,0.0,12.0,0.0,2.0,3.0,192.5,0.0
10.0,0,3,15.0,1,3.0,3,0,4.0,2,0.0,13.0,1.0,7.0,7.0,188.34,0.0
0.0,0,1,6.0,2,2.0,3,2,4.0,2,0.0,20.0,0.0,1.0,4.0,163.97,0.0
27.0,1,1,13.0,2,3.0,4,2,1.0,4,0.0,18.0,3.0,3.0,3.0,149.5,0.0
11.0,1,3,13.0,1,4.0,4,2,2.0,6,0.0,15.0,1.0,2.0,2.0,190.02,0.0
14.0,1,1,9.0,1,3.0,4,4,3.0,2,0.0,15.737864077669904,1.0,4.0,10.0,319.36,0.0
29.0,1,2,33.0,3,4.0,2,4,4.0,6,1.0,15.737864077669904,2.0,2.0,5.0,321.36,0.0
1.0,0,1,22.0,2,4.0,5,3,5.0,2,0.0,20.0,8.0,8.0,4.0,172.74,0.0
10.239954853273138,0,2,16.0,1,2.0,3,5,3.066308662152697,1,0.0,14.0,0.0,2.0,1.0,121.45,0.0
9.0,1,1,7.0,1,2.0,5,3,3.0,3,0.0,19.0,2.0,2.0,5.0,153.59,0.0
20.0,0,1,14.0,1,3.0,4,2,3.0,4,0.0,15.0,2.0,2.0,1.0,177.58,0.0
10.239954853273138,1,1,7.0,2,2.0,3,3,3.0,2,0.0,22.0,1.0,1.0,1.0,112.23,0.0
24.0,1,1,8.0,1,2.0,5,2,4.0,6,0.0,18.0,0.0,1.0,2.0,154.82,0.0
1.0,0,3,16.0,1,3.0,4,3,1.0,3,0.0,25.0,3.0,3.0,3.0,151.1,0.0
18.0,1,3,8.0,3,3.0,3,5,3.066308662152697,1,0.0,19.0,3.0,3.0,7.0,177.3613898678414,0.0
25.0,0,1,25.0,1,2.0,3,3,1.0,1,0.0,18.0,1.0,1.0,2.0,142.58,0.0
0.0,1,1,15.68136813681368,1,3.0,3,5,4.0,2,1.0,17.0,0.0,1.0,0.0,124.08,1.0
10.0,0,1,8.0,2,3.0,4,2,3.066308662152697,6,0.0,14.0,1.0,1.0,0.0,151.63,0.0
1.0,1,1,14.0,2,4.0,4,3,4.0,3,1.0,24.0,2.0,2.0,1.0,149.72,1.0
1.0,1,1,23.0,1,3.0,4,3,3.066308662152697,4,1.0,14.0,2.0,2.0,3.0,148.73,1.0
1.0,1,1,19.0,2,4.0,4,3,1.0,3,1.0,12.0,2.0,2.0,1.0,150.15,1.0
12.0,0,1,31.0,2,3.0,3,0,3.0,4,0.0,21.0,0.0,1.0,5.0,209.2,0.0
12.0,1,1,12.0,1,2.0,4,0,5.0,5,0.0,15.0,0.0,1.0,7.0,199.91,0.0
12.0,0,1,13.0,1,4.0,6,2,1.0,9,1.0,13.0,1.0,2.0,10.0,178.29,0.0
18.0,0,1,12.0,2,3.0,5,3,3.0,5,0.0,15.0,1.0,2.0,4.0,156.62,0.0
3.0,1,1,14.0,2,3.0,1,0,5.0,1,1.0,12.0,0.0,1.0,4.51735087321388,214.16000000000005,0.0
9.0,1,1,23.0,3,3.0,5,2,4.0,2,1.0,12.0,1.0,2.0,3.0,172.88,0.0
7.0,0,3,10.0,1,2.9317314170222324,3,2,3.0,4,0.0,19.0,0.0,1.0,0.0,129.76,0.0
10.0,0,3,25.0,1,2.0,3,0,4.0,2,1.0,13.0,0.0,1.0,9.0,176.42,0.0
14.0,1,3,9.0,2,4.0,4,4,3.0,2,0.0,15.737864077669904,1.0,2.0,13.0,305.41,0.0
8.0,1,1,34.0,1,4.0,4,3,4.0,4,0.0,16.0,1.0,2.0,3.0,148.11,0.0
5.0,1,1,11.0,2,3.0,4,2,4.0,4,0.0,12.0,1.0,2.0,5.0,158.78,0.0
7.0,1,1,9.0,2,3.0,4,3,2.0,2,0.0,15.0,1.0,2.0,3.0,150.0,0.0
0.0,1,3,9.0,3,3.0,3,2,5.0,2,1.0,18.0,1.0,1.0,3.0,141.94,0.0
8.0,0,1,17.0,0,4.0,5,2,3.0,3,0.0,15.0,2.0,8.0,8.0,175.63,0.0
11.0,1,3,6.0,2,2.0,4,2,2.0,5,0.0,22.0,1.0,1.0,1.0,186.86,0.0
10.0,0,1,30.0,1,3.0,2,2,1.0,6,0.0,18.0,1.0,2.0,4.0,150.71,0.0
10.239954853273138,1,1,15.0,1,3.0,3,5,2.0,2,0.0,23.0,1.0,1.0,4.0,120.7,0.0
21.0,1,3,9.0,2,3.0,2,1,3.066308662152697,8,0.0,15.0,1.712427097353073,2.0,3.0,284.72,0.0
12.0,0,3,26.0,2,2.0,3,2,1.0,3,0.0,18.0,1.0,2.0,2.0,141.27,0.0
9.0,1,3,16.0,0,3.0,4,2,3.066308662152697,2,1.0,13.0,1.0,1.0,7.0,156.73,0.0
11.0,0,1,15.68136813681368,2,2.0,1,5,3.0,2,0.0,11.0,0.0,1.0,3.0,126.1,0.0
16.0,1,2,8.0,2,2.0,4,2,1.0,9,0.0,11.0,1.0,1.0,4.0,152.04,0.0
13.0,1,2,10.0,3,3.0,3,2,4.0,11,0.0,16.0,4.0,4.0,7.0,188.89,0.0
10.0,0,1,10.0,1,2.0,4,3,4.0,6,0.0,13.0,3.0,8.0,3.0,145.88,0.0
1.0,0,1,17.0,2,3.0,4,0,5.0,3,0.0,22.0,2.0,2.0,4.51735087321388,212.93,0.0
19.0,1,1,15.68136813681368,0,3.0,3,5,3.0,9,0.0,11.0,6.0,9.0,8.0,123.39,1.0
13.0,1,3,9.0,2,3.0,2,0,3.0,2,0.0,19.0,2.0,2.0,8.0,203.8,0.0
0.0,1,1,15.68136813681368,2,2.0,3,5,5.0,2,0.0,13.0,1.0,1.0,0.0,123.41,0.0
28.0,1,1,8.0,1,2.0,4,4,5.0,9,0.0,12.0,1.712427097353073,1.0,0.0,290.38,0.0
14.0,1,3,35.0,4,3.0,5,0,5.0,6,1.0,14.0,3.0,2.960674157303371,1.0,233.54,1.0
21.0,1,1,27.0,1,4.0,4,1,2.0,2,1.0,15.0,1.0,2.960674157303371,11.0,259.96,0.0
19.0,1,1,36.0,0,3.0,4,0,1.0,6,1.0,19.0,2.0,2.0,4.51735087321388,218.8,0.0
1.0,1,1,16.0,1,3.0,4,3,5.0,9,0.0,23.0,2.0,2.0,5.0,167.0,1.0
14.0,1,1,8.0,2,4.0,4,1,5.0,4,0.0,15.737864077669904,3.0,12.0,17.0,293.23,0.0
12.0,1,3,30.0,4,2.0,4,1,1.0,1,0.0,11.0,3.0,9.0,4.51735087321388,220.31,0.0
7.0,1,1,15.68136813681368,0,2.0,1,5,3.0,1,0.0,17.0,1.0,1.0,0.0,125.85,0.0
13.0,1,1,31.0,2,3.0,4,2,1.0,1,0.0,13.0,0.0,3.0,8.0,159.06,0.0
9.0,0,1,17.0,2,3.0,4,2,4.0,2,0.0,13.0,1.0,1.0,3.0,164.99,0.0
7.0,0,1,7.0,1,3.0,5,5,3.066308662152697,3,0.0,13.0,1.0,2.0,1.0,177.3613898678414,0.0
16.0,1,1,21.0,2,3.0,4,1,3.066308662152697,2,0.0,24.0,1.712427097353073,6.0,11.0,276.03,0.0
10.0,0,1,16.0,2,4.0,2,3,3.066308662152697,3,0.0,23.0,2.0,2.0,3.0,153.1,0.0
17.0,1,1,28.0,0,3.0,4,5,4.0,6,0.0,12.0,1.0,1.0,2.0,135.37,0.0
3.0,1,3,10.0,1,3.0,4,2,3.0,6,1.0,19.0,2.0,2.0,1.0,177.38,1.0
1.0,1,1,9.0,2,4.0,4,3,4.0,3,0.0,13.0,2.0,2.0,1.0,138.93,1.0
0.0,1,3,15.0,2,3.0,4,3,5.0,4,0.0,12.0,1.0,2.0,2.0,144.0,1.0
0.0,1,1,6.0,1,2.0,3,3,1.0,10,1.0,14.0,2.0,2.0,2.0,147.87,1.0
0.0,1,1,9.0,2,2.0,3,2,3.0,1,1.0,19.0,1.0,1.0,2.0,141.71,1.0
13.0,0,1,22.0,2,3.0,3,5,3.0,10,0.0,16.0,1.0,1.0,0.0,135.44,0.0
15.0,1,2,17.0,3,2.9317314170222324,5,4,2.0,5,0.0,15.737864077669904,13.0,13.0,7.0,316.41,0.0
5.0,1,1,9.0,2,2.0,3,0,2.0,4,0.0,15.0,3.0,7.0,4.51735087321388,211.58999999999995,0.0
30.0,1,3,35.0,4,2.0,4,1,1.0,4,0.0,12.0,1.0,2.960674157303371,0.0,241.18,0.0
19.0,1,2,11.0,1,3.0,3,2,4.0,2,1.0,22.0,1.0,1.0,2.0,150.21,0.0
1.0,1,1,9.0,2,4.0,4,3,5.0,3,1.0,13.0,2.0,2.0,1.0,145.74,1.0
2.0,1,3,25.0,2,3.0,4,2,3.0,2,0.0,14.0,1.0,1.0,4.0,186.2,0.0
31.0,1,1,16.0,1,4.0,5,3,4.0,6,1.0,21.0,2.0,2.0,1.0,158.46,0.0
1.0,1,1,22.0,1,3.0,1,2,5.0,1,0.0,19.0,0.0,1.0,7.0,156.61,0.0
23.0,1,3,6.0,1,3.0,3,4,2.0,4,0.0,15.737864077669904,1.0,1.0,6.0,295.17,0.0
12.0,0,2,17.0,3,4.0,4,2,3.0,5,0.0,12.0,1.0,2.0,3.0,185.77,0.0
0.0,0,1,6.0,0,2.0,4,2,3.066308662152697,6,0.0,19.0,0.0,2.0,0.0,142.98,0.0
19.0,1,1,35.0,0,4.0,4,3,3.066308662152697,6,0.0,21.0,2.0,2.0,4.0,146.32,0.0
20.0,0,1,25.0,1,3.0,4,0,3.0,7,0.0,12.0,2.0,2.0,4.51735087321388,230.27,0.0
8.0,1,1,13.0,3,3.0,5,1,1.0,6,1.0,15.0,1.712427097353073,2.0,1.0,291.27,0.0
7.0,0,1,16.0,1,3.0,4,3,4.0,8,0.0,19.0,1.0,3.0,3.0,145.24,0.0
24.0,1,1,35.0,2,3.0,4,1,5.0,6,1.0,15.737864077669904,1.0,2.0,3.0,293.8,0.0
4.0,1,1,18.0,1,2.0,3,2,1.0,1,1.0,11.0,6.0,8.0,5.0,158.55,0.0
21.0,1,3,9.0,4,3.0,4,2,1.0,2,1.0,23.0,4.0,8.0,8.0,170.37,0.0
0.0,0,1,8.0,2,3.0,3,3,1.0,7,1.0,13.0,0.0,2.0,2.0,137.22,1.0
9.0,1,1,32.0,1,3.0,4,0,3.0,3,1.0,12.0,3.0,11.0,4.51735087321388,228.88,0.0
0.0,1,3,16.0,1,2.0,4,0,3.066308662152697,10,0.0,17.0,0.0,6.0,0.0,177.3613898678414,1.0
11.0,1,1,16.0,1,3.0,3,2,3.0,4,0.0,19.0,1.0,1.0,0.0,198.24,0.0
5.0,1,3,14.0,1,2.0,1,2,1.0,2,0.0,15.0,0.0,1.0,8.0,162.09,0.0
7.0,1,3,8.0,4,2.0,3,2,5.0,1,1.0,12.0,1.0,1.0,2.0,145.38,0.0
8.0,1,1,14.0,1,3.0,4,3,1.0,3,0.0,14.0,1.0,2.0,1.0,154.72,0.0
5.0,1,3,25.0,2,3.0,5,0,3.0,4,0.0,13.0,1.0,1.0,2.0,196.1,0.0
15.0,1,1,35.0,2,3.0,3,2,4.0,2,0.0,13.0,5.0,7.0,8.0,144.34,0.0
11.0,1,1,29.0,2,2.0,3,2,1.0,10,0.0,14.0,0.0,1.0,2.0,157.45,0.0
24.0,0,1,9.0,1,2.0,4,1,5.0,4,0.0,15.737864077669904,3.0,3.0,3.0,303.56,0.0
4.0,1,3,12.0,4,2.0,5,2,3.0,3,0.0,14.0,2.0,2.0,3.0,186.18,0.0
25.0,1,1,10.0,2,1.0,3,1,1.0,3,0.0,13.0,1.712427097353073,1.0,4.0,265.55,0.0
1.0,1,2,9.0,3,3.0,4,3,4.0,6,0.0,15.0,1.0,2.0,3.0,146.87,0.0
7.0,0,3,14.0,2,2.0,4,2,4.0,2,0.0,18.0,1.0,2.0,3.0,168.02,0.0
12.0,1,1,13.0,3,3.0,5,3,3.0,3,0.0,12.0,1.0,2.0,5.0,162.02,0.0
0.0,1,1,15.68136813681368,1,3.0,4,5,5.0,2,1.0,15.0,0.0,1.0,0.0,126.0,1.0
29.0,1,3,17.0,4,2.0,4,2,5.0,5,0.0,16.0,0.0,1.0,0.0,153.8,0.0
9.0,1,3,23.0,4,4.0,4,0,4.0,2,0.0,16.0,4.0,7.0,10.0,205.2,0.0
13.0,0,3,27.0,2,3.0,4,2,1.0,4,0.0,19.0,2.0,3.0,3.0,166.27,0.0
18.0,1,1,15.0,2,3.0,3,5,5.0,2,0.0,20.0,1.0,1.0,4.0,122.89,0.0
12.0,1,1,24.0,2,4.0,5,0,3.0,2,0.0,19.0,2.0,2.0,4.51735087321388,213.23,0.0
0.0,0,1,9.0,2,3.0,3,5,5.0,2,1.0,11.0,5.0,9.0,7.0,133.48,1.0
4.0,0,1,10.0,2,3.0,4,3,1.0,6,0.0,16.0,2.0,2.0,5.0,145.97,0.0
10.239954853273138,0,3,6.0,2,2.0,3,5,4.0,2,1.0,11.0,1.0,2.0,2.0,123.02,1.0
7.0,1,3,15.0,2,3.0,4,2,5.0,4,0.0,14.0,3.0,3.0,3.0,188.92,0.0
4.0,0,1,7.0,2,2.0,5,2,5.0,2,0.0,21.0,6.0,8.0,7.0,150.03,0.0
8.0,1,1,15.68136813681368,1,2.0,1,5,4.0,1,0.0,13.0,1.0,1.0,3.0,124.26,0.0
13.0,1,1,29.0,2,2.0,4,2,3.0,4,1.0,13.0,1.0,1.0,1.0,159.16,1.0
8.0,0,2,18.0,2,3.0,5,2,4.0,6,0.0,12.0,1.0,2.0,9.0,169.9,0.0
1.0,1,3,8.0,2,3.0,6,2,4.0,8,0.0,16.0,1.0,2.0,1.0,192.35,1.0
8.0,1,1,10.0,2,4.0,4,2,4.0,3,0.0,13.0,2.0,8.0,10.0,179.33,0.0
5.0,1,3,9.0,2,3.0,4,3,3.0,2,0.0,20.0,2.0,2.0,3.0,155.67,0.0
2.0,0,1,8.0,2,2.0,3,1,3.066308662152697,8,0.0,11.0,7.0,11.0,4.51735087321388,221.69,1.0
2.0,1,1,28.0,1,3.0,4,3,2.0,3,0.0,12.0,1.0,2.0,3.0,152.13,0.0
7.0,1,1,28.0,1,4.0,2,3,4.0,3,0.0,19.0,3.0,3.0,14.0,145.28,0.0
6.0,0,2,8.0,3,2.0,4,4,1.0,10,0.0,21.0,1.712427097353073,2.0,2.0,288.44,0.0
25.0,0,3,16.0,2,3.0,4,4,4.0,6,1.0,25.0,3.0,12.0,11.0,323.47,0.0
21.0,0,1,7.0,1,4.0,4,0,4.0,2,0.0,19.0,1.0,2.960674157303371,13.0,244.57,0.0
10.0,1,1,25.0,2,2.9317314170222324,3,5,3.066308662152697,5,0.0,21.0,0.0,1.0,0.0,130.22,0.0
5.0,1,1,11.0,2,3.0,1,5,4.0,1,1.0,12.0,1.0,1.0,5.0,132.98,0.0
6.0,0,3,22.0,2,2.0,3,2,1.0,2,1.0,25.0,0.0,1.0,2.0,153.68,0.0
0.0,0,1,10.0,0,3.0,4,3,3.0,6,0.0,16.0,0.0,1.0,2.0,138.94,1.0
12.0,1,1,7.0,2,3.0,4,0,3.0,6,1.0,15.0,1.0,2.0,1.0,203.61,0.0
19.0,1,3,8.0,4,3.0,3,1,5.0,9,0.0,23.0,1.712427097353073,15.0,9.0,270.48,0.0
10.0,0,3,10.0,1,3.0,5,0,2.0,6,0.0,12.0,1.0,2.0,4.51735087321388,221.99,0.0
0.0,1,3,15.0,2,2.9317314170222324,3,5,5.0,2,0.0,11.0,0.0,1.0,2.0,127.28,0.0
20.0,1,1,7.0,0,3.0,3,5,1.0,8,0.0,12.0,1.0,1.0,2.0,134.2,0.0
1.0,0,1,9.0,2,4.0,4,3,1.0,8,1.0,14.0,3.0,3.0,3.0,162.22,1.0
23.0,1,1,13.0,1,2.0,4,4,3.0,6,1.0,12.0,1.712427097353073,13.0,8.0,287.4,0.0
7.0,1,1,9.0,2,3.0,3,2,4.0,2,0.0,12.0,1.0,7.0,9.0,154.33,0.0
8.0,1,3,21.0,0,3.0,4,3,3.0,3,1.0,19.0,2.0,2.0,7.0,150.79,0.0
1.0,1,1,15.68136813681368,1,3.0,3,5,3.0,6,0.0,18.0,0.0,2.0,2.0,123.77,0.0
10.239954853273138,1,1,12.0,1,3.0,4,5,3.0,1,0.0,12.0,0.0,1.0,3.0,121.87,0.0
1.0,0,1,7.0,1,3.0,5,3,4.0,3,0.0,16.0,2.0,2.0,1.0,150.96,1.0
1.0,0,1,8.0,2,2.0,4,3,1.0,2,1.0,12.0,0.0,2.0,2.0,138.67,0.0
9.0,0,3,21.0,4,2.0,5,2,1.0,2,0.0,24.0,5.0,11.0,11.0,154.06,0.0
5.0,1,3,7.0,2,4.0,4,2,1.0,10,1.0,12.0,1.0,2.0,6.0,184.93,1.0
3.0,1,3,17.0,1,3.0,5,2,3.0,11,0.0,12.0,2.0,2.0,5.0,183.69,0.0
8.0,1,3,36.0,0,3.0,4,0,4.0,5,0.0,13.0,2.0,2.0,4.51735087321388,217.5,0.0
9.0,0,1,9.0,1,3.0,4,2,1.0,4,0.0,15.0,1.0,2.0,8.0,182.62,0.0
9.0,1,1,13.0,3,3.0,3,3,2.0,3,0.0,18.0,0.0,1.0,1.0,146.78,0.0
10.0,0,3,22.0,4,3.0,6,2,1.0,3,0.0,25.0,5.0,12.0,12.0,179.06,0.0
25.0,1,1,14.0,3,2.9317314170222324,3,5,3.066308662152697,10,0.0,13.0,1.0,1.0,4.0,129.5,0.0
7.0,1,1,15.68136813681368,2,2.0,3,5,5.0,5,0.0,12.0,1.0,1.0,2.0,123.62,1.0
12.0,1,3,9.0,4,4.0,6,2,1.0,4,1.0,21.0,1.0,2.0,4.0,179.05,0.0
0.0,0,1,15.0,2,2.9317314170222324,4,5,4.0,2,0.0,11.0,0.0,1.0,0.0,126.94,0.0
10.0,1,1,16.0,1,3.0,3,3,4.0,2,0.0,11.0,4.0,7.0,7.0,139.36,0.0
1.0,0,2,30.0,3,3.0,4,0,5.0,11,1.0,16.0,2.0,2.0,4.51735087321388,224.5,1.0
7.0,1,1,8.0,2,2.0,4,2,5.0,7,0.0,13.0,0.0,5.0,9.0,159.57,0.0
10.0,1,3,23.0,4,4.0,5,2,5.0,6,0.0,14.0,2.0,2.0,3.0,181.47,0.0
8.0,1,1,13.0,2,2.9317314170222324,4,5,1.0,2,0.0,18.0,1.0,1.0,1.0,126.9,0.0
0.0,1,1,12.0,1,2.9317314170222324,3,5,5.0,3,0.0,11.0,0.0,1.0,3.0,129.6,1.0
8.0,1,1,15.68136813681368,1,2.0,4,5,5.0,2,0.0,11.0,1.0,1.0,1.0,125.59,0.0
14.0,1,3,11.0,4,4.0,5,0,1.0,9,0.0,12.0,2.0,2.960674157303371,12.0,233.55,0.0
5.0,1,1,19.0,1,3.0,4,2,2.0,2,1.0,12.0,1.0,9.0,6.0,183.55,0.0
